projectID,sprintId,status,storyId,issueKey,summary,priorityId,assignee,initialStoryPoint,currentStoryPoint
37,15,NotCompletedWithinSprint,12712037,AURORA-377,No Veto reason is exposed for a task stuck in PENDING due to host constraints,3,maximk,0,0
37,15,NotCompletedWithinSprint,12722866,AURORA-544,Add an option to allow users to specify log levels in client,3,mchucarroll,0,0
37,15,NotCompletedWithinSprint,12722868,AURORA-545,Add a flag to allow users to prevent blocking of unknown exceptions in client,3,mchucarroll,0,0
37,15,NotCompletedWithinSprint,12723728,AURORA-553,Switch to getTasksWithoutConfig RPC on the client where applicable,3,maximk,0,0
37,15,NotCompletedWithinSprint,12725079,AURORA-571,Admin maintenance fails SLA check when no prod tasks on host,3,maximk,0,0
37,23,Completed,12710194,AURORA-350,Parallelize updates to speed up deploys,3,maximk,0,0
37,23,Completed,12712037,AURORA-377,No Veto reason is exposed for a task stuck in PENDING due to host constraints,3,maximk,0,0
37,23,Completed,12723728,AURORA-553,Switch to getTasksWithoutConfig RPC on the client where applicable,3,maximk,0,0
37,23,NotCompletedWithinSprint,12690925,AURORA-94,Refactor/remove SchedulerCore in favor of StateManager,4,maximk,0,0
37,23,NotCompletedWithinSprint,12720440,AURORA-520,"Update ""aurora job diff""",3,null,0,0
37,23,NotCompletedWithinSprint,12722866,AURORA-544,Add an option to allow users to specify log levels in client,3,mchucarroll,0,0
37,23,NotCompletedWithinSprint,12722868,AURORA-545,Add a flag to allow users to prevent blocking of unknown exceptions in client,3,mchucarroll,0,0
37,23,NotCompletedWithinSprint,12725079,AURORA-571,Admin maintenance fails SLA check when no prod tasks on host,3,maximk,0,0
37,23,NotCompletedWithinSprint,12727132,AURORA-581,Add lightweight hooks for mutating clientv1 commands.,3,mchucarroll,0,0
37,26,Completed,12706537,AURORA-313,Add variable min offer jitter time window so Aurora can decline offers faster,3,joshua.cohen,0,0
37,26,Completed,12717479,AURORA-495,UI should always show a pending reason,2,davmclau,0,0
37,26,Completed,12730393,AURORA-613,Implement job update logic,3,wfarner,0,0
37,26,Completed,12730395,AURORA-614,Include information about updates in the scheduler UI,3,davmclau,0,0
37,26,Completed,12730396,AURORA-615,Update aurora client to use job update RPCs,3,mchucarroll,0,0
37,26,Completed,12736664,AURORA-666,Aurora job status --write-json does not convert status values,3,mchucarroll,0,0
37,26,Completed,12737165,AURORA-669,Thermos runner collect_updates() gets stuck in a while loop when timeout is 0,3,wickman,0,0
37,26,Completed,12740017,AURORA-692,aurora_admin should have a find_scheduler command,3,maximk,0,0
37,26,Completed,12740837,AURORA-700,Scheduler UI should use asynchronous HTTP requests,3,davmclau,0,0
37,26,Completed,12741607,AURORA-714,Remove 30sec wait from host_drain command,3,maximk,0,0
37,26,Completed,12741925,AURORA-717,Store new task configuration in JobUpdateConfiguration as InstanceTaskConfig,3,maximk,0,0
37,26,Completed,12742841,AURORA-732,Disable server-driven job updates by default,3,maximk,0,0
37,26,NotCompletedWithinSprint,12727792,AURORA-585,aurora/thermos test failure on py26 due to pex,1,joshua.cohen,0,0
37,26,NotCompletedWithinSprint,12733624,AURORA-649,Implement scheduler API methods linking updater logic and storage,3,maximk,0,0
37,26,NotCompletedWithinSprint,12738699,AURORA-678,Serve static HTTP assets out of a classpath directory,3,joshua.cohen,0,0
37,26,NotCompletedWithinSprint,12739244,AURORA-686,Job updates may fail due to exceeding role quota,3,maximk,0,0
37,26,NotCompletedWithinSprint,12742217,AURORA-722,snapshot performance issues,3,kevints,0,0
37,26,NotCompletedWithinSprint,12743342,AURORA-737,Improve clientv2 usage helplines.,3,mchucarroll,0,0
37,26,CompletedInNotherSprint,12690925,AURORA-94,Refactor/remove SchedulerCore in favor of StateManager,4,maximk,0,0
37,26,CompletedInNotherSprint,12691640,AURORA-131,Deprecate v1 client,3,mchucarroll,0,0
37,26,CompletedInNotherSprint,12711096,AURORA-369,Create a REST-like interface to aurora,3,wfarner,0,0
37,26,CompletedInNotherSprint,12716159,AURORA-458,Web interface has become slow  especially the job page,2,davmclau,0,0
37,26,CompletedInNotherSprint,12722866,AURORA-544,Add an option to allow users to specify log levels in client,3,mchucarroll,0,0
37,26,CompletedInNotherSprint,12722868,AURORA-545,Add a flag to allow users to prevent blocking of unknown exceptions in client,3,mchucarroll,0,0
37,26,CompletedInNotherSprint,12725079,AURORA-571,Admin maintenance fails SLA check when no prod tasks on host,3,maximk,0,0
37,26,CompletedInNotherSprint,12726414,AURORA-579,Upgrading Mesos version from 0.18.0 to 0.19.0,3,dhamon,0,0
37,26,CompletedInNotherSprint,12730297,AURORA-608,GcExecutorLauncher should throttle initial activity spike,3,maximk,0,0
37,26,CompletedInNotherSprint,12730356,AURORA-609,Admin host maintenance command does not block on post drain script,3,maximk,0,0
37,26,CompletedInNotherSprint,12730955,AURORA-626,Add wait_for_batch_completion option into parallel updater,3,maximk,0,0
37,26,CompletedInNotherSprint,12733332,AURORA-642,aurora job inspect calls print_out() incorrectly,3,mchucarroll,0,0
37,26,CompletedInNotherSprint,12735620,AURORA-658,unable to run scheduler without mesos infrastructure for development,3,wfarner,0,0
37,26,CompletedInNotherSprint,12738700,AURORA-679,Upgrade jetty,3,wfarner,0,0
37,26,CompletedInNotherSprint,12739182,AURORA-683,vagrant up fails due to missing box ubuntu/trusty64,1,wfarner,0,0
37,26,CompletedInNotherSprint,12740181,AURORA-694,When MemStorage is layered over DbStorage  SQL is not transactioned,2,zmanji,0,0
37,26,CompletedInNotherSprint,12740626,AURORA-697,GZip compression regression in scheduler,3,joshua.cohen,0,0
37,39,Completed,12693174,AURORA-187,scheduler failover should never abort an update,2,maximk,0,0
37,39,Completed,12713681,AURORA-412,Upgrade psutil once post-2.1.1 release is cut,3,wickman,0,0
37,39,Completed,12739244,AURORA-686,Job updates may fail due to exceeding role quota,3,maximk,0,0
37,39,Completed,12741926,AURORA-718,JobUpdateConfiguration should reflect work required for a job update,3,wfarner,0,0
37,39,Completed,12742902,AURORA-733,MedianAlgorithm results should be windowed in time,3,maximk,0,0
37,39,Completed,12743637,AURORA-745,Show in-flight and recently completed updates in scheduler UI,3,davmclau,0,0
37,39,Completed,12744182,AURORA-755,Issue with partial deploys in the update instance summary,3,davmclau,0,0
37,39,Completed,12744754,AURORA-764,Stop sending deleted task events  ignore incoming deleted task events.,3,wfarner,0,0
37,39,Completed,12744986,AURORA-772,Add username to the update events,3,davmclau,0,0
37,39,NotCompletedWithinSprint,12690915,AURORA-84,Deprecate the Identity struct,3,maximk,0,0
37,39,NotCompletedWithinSprint,12693001,AURORA-175,thermos runner should discriminate failures using exit status,2,wickman,0,0
37,39,NotCompletedWithinSprint,12727792,AURORA-585,aurora/thermos test failure on py26 due to pex,1,joshua.cohen,0,0
37,39,NotCompletedWithinSprint,12738699,AURORA-678,Serve static HTTP assets out of a classpath directory,3,joshua.cohen,0,0
37,39,NotCompletedWithinSprint,12742217,AURORA-722,snapshot performance issues,3,kevints,0,0
37,39,NotCompletedWithinSprint,12742688,AURORA-728,Executor does not handle announcer errors properly,2,zmanji,0,0
37,39,NotCompletedWithinSprint,12743576,AURORA-742,Add client commands to query server-driven updates.,3,mchucarroll,0,0
37,39,NotCompletedWithinSprint,12743867,AURORA-748,Help command is broken,4,yasumoto,0,0
37,39,NotCompletedWithinSprint,12745390,AURORA-780,python checkstyle looks at 3rdparty,3,joshua.cohen,0,0
37,39,NotCompletedWithinSprint,12745528,AURORA-781,Fix bind parameter processing in client,3,mchucarroll,0,0
37,39,CompletedInNotherSprint,12733624,AURORA-649,Implement scheduler API methods linking updater logic and storage,3,maximk,0,0
37,39,CompletedInNotherSprint,12743342,AURORA-737,Improve clientv2 usage helplines.,3,mchucarroll,0,0
37,39,CompletedInNotherSprint,12743573,AURORA-741,DbJobUpdateStore can't fetch updates that have no initial state,1,maximk,0,0
37,42,Completed,12692101,AURORA-142,Remove getVersion API from client,3,wfarner,0,0
37,42,Completed,12693001,AURORA-175,thermos runner should discriminate failures using exit status,2,wickman,0,0
37,42,Completed,12693004,AURORA-176,more gracefully handle cases where user does not exist on machine,2,wickman,0,0
37,42,Completed,12709594,AURORA-333,finish all deprecations in schema/base.py,3,zmanji,0,0
37,42,Completed,12710613,AURORA-363,the new pants selects 2.6.x by default if it's available,3,yasumoto,0,0
37,42,Completed,12714867,AURORA-440,Document cron,2,kevints,0,0
37,42,Completed,12718056,AURORA-504,there should be a section to describe how to clone git repo in howtocontribute page,4,joshua.cohen,0,0
37,42,Completed,12738699,AURORA-678,Serve static HTTP assets out of a classpath directory,3,joshua.cohen,0,0
37,42,Completed,12739311,AURORA-689,Start vetting Mesos 0.21.0,3,davmclau,0,0
37,42,Completed,12742217,AURORA-722,snapshot performance issues,3,kevints,0,0
37,42,Completed,12742688,AURORA-728,Executor does not handle announcer errors properly,2,zmanji,0,0
37,42,Completed,12743867,AURORA-748,Help command is broken,4,yasumoto,0,0
37,42,Completed,12743892,AURORA-751,Remove SANDBOX_DELETED task state,3,maximk,0,0
37,42,Completed,12744832,AURORA-770,V2 client logs HTTP connections to info,3,joshua.cohen,0,0
37,42,Completed,12745332,AURORA-774,Expose MTTA/R SLA metrics for non-prod jobs,3,maximk,0,0
37,42,Completed,12745390,AURORA-780,python checkstyle looks at 3rdparty,3,joshua.cohen,0,0
37,42,Completed,12745608,AURORA-786,Client does not log Response.messageDEPRECATED errors,3,maximk,0,0
37,42,Completed,12745644,AURORA-788,GC executor doesn't need to exit after period of inactivity,4,kevints,0,0
37,42,Completed,12746312,AURORA-801,deadlock in scheduler startup,1,kevints,0,0
37,42,Completed,12746429,AURORA-802,Quota is not checked correctly in startJobUpdate,1,maximk,0,0
37,42,Completed,12746443,AURORA-803,"Return valid JSON structure as ""job status"" result with ""--write-json""",3,mchucarroll,0,0
37,42,Completed,12746557,AURORA-806,Support per batch post_drain execution in admin host_drain command,2,maximk,0,0
37,42,Completed,12746559,AURORA-807,GC executor doesn't ignore launchTasks when it's shutting down,3,kevints,0,0
37,42,Completed,12746824,AURORA-819,Investigate JaCoCo plugin failure in Jenkins Build 633,3,zmanji,0,0
37,42,Completed,12746832,AURORA-820,Admin host_drain should throttle status waiting calls,2,maximk,0,0
37,42,Completed,12748156,AURORA-836,test_integration_success in test_thermos_task_runner is flaky,3,wfarner,0,0
37,42,Completed,12748161,AURORA-837,validateSessionKeyForTasks can pass empty set of roles to checkAuthenticated,1,zmanji,0,0
37,42,Completed,12748468,AURORA-841,LeaderRedirectFilter using rewritten URI path as redirect target,3,joshua.cohen,0,0
37,42,Completed,12748625,AURORA-846,document /etc/aurora/clusters.json,3,joshua.cohen,0,0
37,42,Completed,12748659,AURORA-848,Handle resourceOffers callback asynchronously,2,zmanji,0,0
37,42,NotCompletedWithinSprint,12690108,AURORA-72,Improve root README.md,3,kevints,0,0
37,42,NotCompletedWithinSprint,12690915,AURORA-84,Deprecate the Identity struct,3,maximk,0,0
37,42,NotCompletedWithinSprint,12731147,AURORA-627,use latest psutil library for thermos in pants,3,yasumoto,0,0
37,42,NotCompletedWithinSprint,12744744,AURORA-763,Document how to use the new asynchronous updater feature,3,wfarner,0,0
37,42,NotCompletedWithinSprint,12745385,AURORA-779,v2 client has worse error message than v1,3,mchucarroll,0,0
37,42,NotCompletedWithinSprint,12745531,AURORA-782,Remove command bridging from client,3,wfarner,0,0
37,42,NotCompletedWithinSprint,12746227,AURORA-798,investigate flaky test: LockManagerImplTest/testNoDeadlock,3,maximk,0,0
37,42,NotCompletedWithinSprint,12747802,AURORA-830,Make Executor Overhead Configurable,4,zmanji,0,0
37,42,NotCompletedWithinSprint,12747830,AURORA-833,Extract complex gradle tasks from build.gradle,3,wfarner,0,0
37,42,NotCompletedWithinSprint,12747854,AURORA-834,what to-do with the distribution files,3,null,0,0
37,42,NotCompletedWithinSprint,12748448,AURORA-839,Add documentation describing the scheduler's storage system,3,maximk,0,0
37,42,NotCompletedWithinSprint,12748679,AURORA-852,create architectural diagram with description of components,3,StephanErb,0,0
37,42,NotCompletedWithinSprint,12748766,AURORA-863,provision-dev-cluster.sh refers to mesos egg instead of mesos.native,1,kevints,0,0
37,42,Punted,12736160,AURORA-662,Remove Rack Limit Default,4,zmanji,0,0
37,42,Punted,12745368,AURORA-775,Remove v1 client build,3,wfarner,0,0
37,42,CompletedInNotherSprint,12727792,AURORA-585,aurora/thermos test failure on py26 due to pex,1,joshua.cohen,0,0
37,42,CompletedInNotherSprint,12743576,AURORA-742,Add client commands to query server-driven updates.,3,mchucarroll,0,0
37,42,CompletedInNotherSprint,12745528,AURORA-781,Fix bind parameter processing in client,3,mchucarroll,0,0
37,46,Completed,12690915,AURORA-84,Deprecate the Identity struct,3,maximk,0,0
37,46,Completed,12717596,AURORA-498,test_end_to_end.sh uses stale aurora client,3,maximk,0,0
37,46,Completed,12731147,AURORA-627,use latest psutil library for thermos in pants,3,yasumoto,0,0
37,46,Completed,12744744,AURORA-763,Document how to use the new asynchronous updater feature,3,wfarner,0,0
37,46,Completed,12745385,AURORA-779,v2 client has worse error message than v1,3,mchucarroll,0,0
37,46,Completed,12747175,AURORA-824,scheduleCronJob does not check quota or task limits,2,maximk,0,0
37,46,Completed,12747802,AURORA-830,Make Executor Overhead Configurable,4,zmanji,0,0
37,46,Completed,12747830,AURORA-833,Extract complex gradle tasks from build.gradle,3,wfarner,0,0
37,46,Completed,12748448,AURORA-839,Add documentation describing the scheduler's storage system,3,maximk,0,0
37,46,Completed,12748766,AURORA-863,provision-dev-cluster.sh refers to mesos egg instead of mesos.native,1,kevints,0,0
37,46,Completed,12749539,AURORA-874,Make clientv2 job status include a header line for tasks like v1.,3,mchucarroll,0,0
37,46,Completed,12749575,AURORA-875,Update Aurora to depend on mesos 0.20.1,3,kevints,0,0
37,46,Completed,12749592,AURORA-877,Build fails if thrift cannot be downloaded,1,kevints,0,0
37,46,Completed,12749660,AURORA-878,Cache Host Attributes along Offer,3,zmanji,0,0
37,46,Completed,12749818,AURORA-880,Add some wiggle room when requiring min coverage be raised,4,joshua.cohen,0,0
37,46,Completed,12749937,AURORA-883,Create a utility that provides early CI feedback on code reviews,2,wfarner,0,0
37,46,Completed,12750113,AURORA-887,aurora job create --open-browser fails with error.,3,mchucarroll,0,0
37,46,NotCompletedWithinSprint,12690108,AURORA-72,Improve root README.md,3,kevints,0,0
37,46,NotCompletedWithinSprint,12699009,AURORA-248,Use Mock with specs in client tests,2,davmclau,0,0
37,46,NotCompletedWithinSprint,12716483,AURORA-476,Run vagrant-based tests regularly,3,null,0,0
37,46,NotCompletedWithinSprint,12745531,AURORA-782,Remove command bridging from client,3,wfarner,0,0
37,46,NotCompletedWithinSprint,12746227,AURORA-798,investigate flaky test: LockManagerImplTest/testNoDeadlock,3,maximk,0,0
37,46,NotCompletedWithinSprint,12747176,AURORA-825,Cron tasks don't check quota when launched,3,maximk,0,0
37,46,NotCompletedWithinSprint,12749891,AURORA-882,CI broken due to UpdaterTest::test_update_instances_wait_for_batch_completion_filled_batch,1,null,0,0
37,46,NotCompletedWithinSprint,12750063,AURORA-885,Improve lock held message in client output,3,davmclau,0,0
37,46,NotCompletedWithinSprint,12750080,AURORA-886,aurora job create --wait-until should exit with error code if the job being waited on fails,3,mchucarroll,0,0
37,46,NotCompletedWithinSprint,12750115,AURORA-888,Update client documentation to reflect the shift to clientv2.,3,null,0,0
37,46,Punted,12748987,AURORA-871,Use optimistic locking when scheduling tasks,3,wfarner,0,0
37,52,Completed,12699009,AURORA-248,Use Mock with specs in client tests,2,davmclau,0,0
37,52,Completed,12715897,AURORA-456,aurora version command raises KeyError: 'sha',3,zmanji,0,0
37,52,Completed,12744767,AURORA-766,Client should show information for update details when starting an update.,3,davmclau,0,0
37,52,Completed,12745536,AURORA-784,"Client reports ""update has started"" for no-op update",3,maximk,0,0
37,52,Completed,12745772,AURORA-793,Client prints redundant messages,1,zmanji,0,0
37,52,Completed,12745773,AURORA-794,"Client erroneously prints ""Job not found"" when job exists",3,zmanji,0,0
37,52,Completed,12746510,AURORA-805,cannot set verbosity from 'aurora job create',3,davmclau,0,0
37,52,Completed,12747176,AURORA-825,Cron tasks don't check quota when launched,3,maximk,0,0
37,52,Completed,12748698,AURORA-854,v2 help for cron shows that deschedule takes a --bind-var option but deschedule does not accept a config file,3,zmanji,0,0
37,52,Completed,12748709,AURORA-857,aurora cron schedule should ouput url,3,zmanji,0,0
37,52,Completed,12748715,AURORA-859,No tasks to kill message is not surfaced to user in v2,3,wfarner,0,0
37,52,Completed,12748783,AURORA-865,IOError on aurora job status,3,davmclau,0,0
37,52,Completed,12750120,AURORA-889,aurora2 beta-update list is broken,1,wfarner,0,0
37,52,Completed,12750840,AURORA-896,Remove client stack trace redirection,3,zmanji,0,0
37,52,Completed,12752523,AURORA-912,Scheduler cannot read PruneJobUpdateHistory log operations,1,maximk,0,0
37,52,Completed,12752553,AURORA-913,Replace MaintenanceMode field with HostAttributes in HostOffer,3,wfarner,0,0
37,52,Completed,12752917,AURORA-917,aurora job create gives misleading error when used to create a cron job,2,maximk,0,0
37,52,Completed,12753240,AURORA-920,Deadlock during scheduler startup,1,kevints,0,0
37,52,Completed,12754922,AURORA-926,Scheduler crashes due to JVM running out of memory on start,1,maximk,0,0
37,52,NotCompletedWithinSprint,12716483,AURORA-476,Run vagrant-based tests regularly,3,null,0,0
37,52,NotCompletedWithinSprint,12746227,AURORA-798,investigate flaky test: LockManagerImplTest/testNoDeadlock,3,maximk,0,0
37,52,NotCompletedWithinSprint,12750213,AURORA-891,Drop argparse dependency,4,joshua.cohen,0,0
37,52,NotCompletedWithinSprint,12750479,AURORA-893,Non-deterministic ordering of JSON fields in ExecutorConfig causes unnecessary updater churn,3,null,0,0
37,52,NotCompletedWithinSprint,12751264,AURORA-903,Allow the announcer to use ZooKeeper authentication,3,null,0,0
37,52,NotCompletedWithinSprint,12752781,AURORA-914,Instrument task scheduling pipeline,3,maximk,0,0
37,52,NotCompletedWithinSprint,12754344,AURORA-923,Run verb does not return an exit code.,3,zmanji,0,0
37,52,NotCompletedWithinSprint,12754906,AURORA-925,refactor build.gradle to extract thrift compilation as a separate task class,3,kevints,0,0
37,52,CompletedInNotherSprint,12690108,AURORA-72,Improve root README.md,3,kevints,0,0
37,52,CompletedInNotherSprint,12747808,AURORA-831,cron deschedule help includes ambiguous options,4,null,0,0
37,52,CompletedInNotherSprint,12749891,AURORA-882,CI broken due to UpdaterTest::test_update_instances_wait_for_batch_completion_filled_batch,1,null,0,0
37,52,CompletedInNotherSprint,12750080,AURORA-886,aurora job create --wait-until should exit with error code if the job being waited on fails,3,mchucarroll,0,0
37,53,Completed,12746227,AURORA-798,investigate flaky test: LockManagerImplTest/testNoDeadlock,3,maximk,0,0
37,53,Completed,12750213,AURORA-891,Drop argparse dependency,4,joshua.cohen,0,0
37,53,Completed,12752781,AURORA-914,Instrument task scheduling pipeline,3,maximk,0,0
37,53,Completed,12753864,AURORA-921,"Fail fast for cron jobs in ""aurora beta-update start""",2,maximk,0,0
37,53,Completed,12754344,AURORA-923,Run verb does not return an exit code.,3,zmanji,0,0
37,53,Completed,12754810,AURORA-924,Improve cron error messages,3,maximk,0,0
37,53,Completed,12755185,AURORA-928,Executor overhead cannot be dropped to zero,3,zmanji,0,0
37,53,Completed,12756242,AURORA-936,Aurora admin query command is broken,3,maximk,0,0
37,53,Completed,12756500,AURORA-938,TestVersionCommand::test_version_with_new_pants fails under py.test,3,kevints,0,0
37,53,Completed,12757477,AURORA-946,The replaceCronTemplate RPC does not check quota,2,maximk,0,0
37,53,NotCompletedWithinSprint,12754906,AURORA-925,refactor build.gradle to extract thrift compilation as a separate task class,3,kevints,0,0
37,53,NotCompletedWithinSprint,12755915,AURORA-930,GC performance issues with snapshot deduplication on large clusters,3,kevints,0,0
37,53,NotCompletedWithinSprint,12756563,AURORA-939,Executor crashes when it receives an invalid task config,3,zmanji,0,0
37,53,NotCompletedWithinSprint,12757806,AURORA-949,TRequestsTransport does not raise an exception on 5xx or 4xx responses,4,zmanji,0,0
37,59,Completed,12691221,AURORA-121,Make the preemptor more efficient,3,wfarner,0,0
37,59,Completed,12692102,AURORA-143,Remove the getVersion RPC,3,wfarner,0,0
37,59,Completed,12716204,AURORA-466,Remove message string in Response struct,4,wfarner,0,0
37,59,Completed,12716205,AURORA-467,Remove version field in Response struct,4,wfarner,0,0
37,59,Completed,12745531,AURORA-782,Remove command bridging from client,3,wfarner,0,0
37,59,Completed,12756227,AURORA-935,Improve logging in MaintenanceController,3,maximk,0,0
37,59,Completed,12756563,AURORA-939,Executor crashes when it receives an invalid task config,3,zmanji,0,0
37,59,Completed,12756834,AURORA-943,Improve messaging in admin host_drain command,3,maximk,0,0
37,59,Completed,12757500,AURORA-947,Use thrift's built-in doc generator,4,wfarner,0,0
37,59,Completed,12757806,AURORA-949,TRequestsTransport does not raise an exception on 5xx or 4xx responses,4,zmanji,0,0
37,59,Completed,12758741,AURORA-952,method interceptor is fatefully intercepting finalize() with null pointer,4,kevints,0,0
37,59,Completed,12759031,AURORA-956,The Scheduler can allocate Mesos Tasks with 0 Disk.,1,zmanji,0,0
37,59,Completed,12759933,AURORA-961,Set default --batch-size in client v2 to 1,3,maximk,0,0
37,59,Completed,12760571,AURORA-965,Aurora client prints ambiguous trailing error message,3,maximk,0,0
37,59,Completed,12760616,AURORA-967,Explore adding a PMD rule for validating @Timed attribute placement,3,maximk,0,0
37,59,NotCompletedWithinSprint,12713690,AURORA-414,if thermos_executor_runner exists on $PATH  choose it instead of embedded runner,2,null,0,0
37,59,NotCompletedWithinSprint,12716240,AURORA-469,quota check failures should specify how much under quota you are,3,maximk,0,0
37,59,NotCompletedWithinSprint,12730569,AURORA-617,Switch pants 3rdparty to use python_requirements,3,kevints,0,0
37,59,NotCompletedWithinSprint,12739971,AURORA-691,Remove populated field in PopulateJobResult struct,3,maximk,0,0
37,59,NotCompletedWithinSprint,12745368,AURORA-775,Remove v1 client build,3,wfarner,0,0
37,59,NotCompletedWithinSprint,12747142,AURORA-823,thermos pex GLIBC error when using py27/glibc 2.12/rhel6.4,3,wickman,0,0
37,59,NotCompletedWithinSprint,12747827,AURORA-832,Remove SANDBOX_DELETED state,3,wfarner,0,0
37,59,NotCompletedWithinSprint,12752110,AURORA-909,Differentiate between dynamic and static vetoes,3,maximk,0,0
37,59,NotCompletedWithinSprint,12753196,AURORA-919,Aurora client should provide a --verbose flag and silence DEBUG level log output by default,3,zmanji,0,0
37,59,NotCompletedWithinSprint,12756208,AURORA-934,client should set User-Agent,3,joshua.cohen,0,0
37,59,Punted,12715634,AURORA-454,Remove cron functionality in createJob/killTasks,3,maximk,0,0
37,59,Punted,12743878,AURORA-749,Remove Identity field struct,3,zmanji,0,0
37,59,CompletedInNotherSprint,12754906,AURORA-925,refactor build.gradle to extract thrift compilation as a separate task class,3,kevints,0,0
37,59,CompletedInNotherSprint,12755915,AURORA-930,GC performance issues with snapshot deduplication on large clusters,3,kevints,0,0
37,62,Completed,12716240,AURORA-469,quota check failures should specify how much under quota you are,3,maximk,0,0
37,62,Completed,12753196,AURORA-919,Aurora client should provide a --verbose flag and silence DEBUG level log output by default,3,zmanji,0,0
37,62,Completed,12756208,AURORA-934,client should set User-Agent,3,joshua.cohen,0,0
37,62,Completed,12760920,AURORA-968,Client logs duplicate error messages,3,maximk,0,0
37,62,Completed,12765225,AURORA-989,"aurora client v2 dont have ""version"" command",3,joshua.cohen,0,0
37,62,NotCompletedWithinSprint,12761824,AURORA-969,Create scheduler performance benchmark framework,3,maximk,0,0
37,62,NotCompletedWithinSprint,12761876,AURORA-970,Include aurora version (from .auroraversion) in the client help output,3,joshua.cohen,0,0
37,62,NotCompletedWithinSprint,12762125,AURORA-973,Add a document describing thrift deprecation procedure,3,maximk,0,0
37,62,Punted,12713690,AURORA-414,if thermos_executor_runner exists on $PATH  choose it instead of embedded runner,2,null,0,0
37,62,Punted,12747142,AURORA-823,thermos pex GLIBC error when using py27/glibc 2.12/rhel6.4,3,wickman,0,0
37,62,CompletedInNotherSprint,12730569,AURORA-617,Switch pants 3rdparty to use python_requirements,3,kevints,0,0
37,73,Completed,12758069,AURORA-950,aurora job inspect --raw is broken,3,wfarner,0,0
37,73,Completed,12760524,AURORA-964,Scheduler updater successfully updates a non-existent job,3,wfarner,0,0
37,73,Completed,12768246,AURORA-1029,Remove client YAML support (drop pyaml dependency),4,wfarner,0,0
37,73,Completed,12769147,AURORA-1045,Scheduler should avoid performing authentication while holding the write lock,1,wfarner,0,0
37,73,Completed,12769447,AURORA-1050,test_end_to_end.sh is failing on master,1,wfarner,0,0
37,73,Completed,12769719,AURORA-1053,StorageBackupImpl doesn't use streaming,3,kevints,0,0
37,73,NotCompletedWithinSprint,12709351,AURORA-330,aurora update should fail gracefully if job is not a service,2,wfarner,2,2
37,73,NotCompletedWithinSprint,12742222,AURORA-723,Create design document for security code refactor,3,kevints,2,2
37,73,NotCompletedWithinSprint,12761824,AURORA-969,Create scheduler performance benchmark framework,3,maximk,0,0
37,73,NotCompletedWithinSprint,12767220,AURORA-1008,Pystachio section variables don't seem to work as described in the documentation,3,kevints,0,0
37,73,NotCompletedWithinSprint,12767292,AURORA-1009,Implement pulseJobUpdates RPC,3,maximk,2,2
37,73,NotCompletedWithinSprint,12767293,AURORA-1010,Modify updater state machine to support heartbeat-driven pause/resume,3,maximk,5,5
37,73,NotCompletedWithinSprint,12768192,AURORA-1023,Releasing the update lock trips off scheduler updater,2,wfarner,5,5
37,73,NotCompletedWithinSprint,12768237,AURORA-1024,Implement API for dual reading Thermos checkpoints,3,wickman,8,8
37,73,NotCompletedWithinSprint,12768242,AURORA-1028,Export TASK_LOST source stats from Scheduler,3,wfarner,5,5
37,73,Punted,12768861,AURORA-1043,/logconfig does not work when the scheduler is behind SSL,3,null,0,0
37,73,CompletedInNotherSprint,12771441,AURORA-1076,Docker patch created incompatible ExeuctorInfo changes for GC executor,1,zmanji,1,1
37,76,Completed,12709351,AURORA-330,aurora update should fail gracefully if job is not a service,2,wfarner,2,2
37,76,Completed,12749318,AURORA-872,0.7.0 Release Candidate,3,maximk,3,3
37,76,Completed,12767292,AURORA-1009,Implement pulseJobUpdates RPC,3,maximk,2,2
37,76,Completed,12767293,AURORA-1010,Modify updater state machine to support heartbeat-driven pause/resume,3,maximk,5,5
37,76,Completed,12768237,AURORA-1024,Implement API for dual reading Thermos checkpoints,3,wickman,8,8
37,76,Completed,12771099,AURORA-1071,Modify UpdateConfig schema to support heartbeats,3,maximk,2,2
37,76,Completed,12771832,AURORA-1088,Expose blockIfNoPulseAfterMs setting in updateSettings.html,3,maximk,1,1
37,76,Completed,12772180,AURORA-1094,aurora cron start --open-browser fails with stacktrace,3,zmanji,1,1
37,76,Completed,12774675,AURORA-1120,Add the ability to optionally create an unhooked version of the Aurora client api,3,joshua.cohen,2,2
37,76,Completed,12775048,AURORA-1124,Aurora beta-update status command is broken,3,maximk,0,0
37,76,NotCompletedWithinSprint,12742222,AURORA-723,Create design document for security code refactor,3,kevints,2,2
37,76,NotCompletedWithinSprint,12752110,AURORA-909,Differentiate between dynamic and static vetoes,3,maximk,8,8
37,76,NotCompletedWithinSprint,12767295,AURORA-1012,Update documentation to explain the scheduler heartbeat mechanism,3,maximk,1,1
37,76,NotCompletedWithinSprint,12768239,AURORA-1025,Update gc executor to read checkpoint stream from sandbox,3,wickman,0,0
37,76,NotCompletedWithinSprint,12768240,AURORA-1026,Update observer to read checkpoint stream from sandbox,3,wickman,0,0
37,76,NotCompletedWithinSprint,12770220,AURORA-1062,apache.aurora.executor.common.HealthChecker should export stats,3,wickman,1,1
37,76,NotCompletedWithinSprint,12772150,AURORA-1093,Scheduler updates should be uniquely identified by jobKey + updateId,3,wfarner,0,0
